           0 ,           0 ,   8.5593057660857855E-002
           1 ,           0 ,  -8.9007991523875465E-002
           2 ,           0 ,   1.0000000000000000     
           3 ,           0 ,  0.57466782740405298     
           4 ,           0 ,   2.2530796789096728E-002
           5 ,           0 ,  0.94829096778504629     
           6 ,           0 ,  0.78371995510818748     
           7 ,           0 ,  -4.4315498422425860E-002
           8 ,           0 ,   8.3326702642255085E-002
           9 ,           0 ,  0.52302971167632495     
          10 ,           0 , -0.20763501139851823     
          11 ,           0 ,  0.23745257695148311     
          12 ,           0 ,   1.2075600899023422E-002
          13 ,           0 ,  0.31306175723845586     
          14 ,           0 , -0.79676295242918682     
          15 ,           0 , -0.44949891253390212     
          16 ,           0 , -0.69177595409524095     
          17 ,           0 ,  -1.8156841850728436E-002
          18 ,           0 , -0.48480909365803754     
          19 ,           0 , -0.32631940322555120     
          20 ,           0 ,   2.0228749158534656E-003
          21 ,           0 ,   1.0000000000000000     
          22 ,           0 ,  0.17088526270233581     
          23 ,           0 , -0.26535568866199560     
          24 ,           0 ,  0.53117604307614663     
          25 ,           0 ,   5.5573958461639832E-003
          26 ,           0 , -0.62112662500944782     
          27 ,           0 ,  -6.3743769790525165E-002
          28 ,           0 ,  0.40626652224173082     
          29 ,           0 , -0.26963717464542664     
          30 ,           0 ,  0.30045938443940190     
          31 ,           0 , -0.42340530751197569     
          32 ,           0 , -0.19310168615556275     
          33 ,           0 , -0.14801569472776899     
          34 ,           0 , -0.68910528359475509     
          35 ,           0 ,  -5.3368268859520673E-002
          36 ,           0 ,   4.0648437102224141E-002
          37 ,           0 ,  0.20443204756173128     
          38 ,           0 ,  0.18272408104632140     
          39 ,           0 ,  0.41114828762870620     
          40 ,           0 , -0.57325368490091710     
          41 ,           0 , -0.35667639333664236     
          42 ,           0 ,  0.59582655808375218     
          43 ,           0 ,   1.0000000000000000     
          44 ,           0 , -0.24312971321883475     
          45 ,           0 , -0.23151063327071347     
          46 ,           0 ,   3.9981319726803202E-002
          47 ,           0 ,  0.75465599898501656     
          48 ,           0 , -0.43180976013235051     
          49 ,           0 ,  0.10996746321653313     
          50 ,           0 ,  -4.9086900374560045E-002
          51 ,           0 ,  0.30115588416807026     
          52 ,           0 ,  0.21312726486906691     
          53 ,           0 ,   7.4039016238336433E-002
          54 ,           0 ,  0.46589735148957956     
          55 ,           0 ,  -5.3861353599299090E-002
          56 ,           0 ,  -9.1618346304356488E-002
          57 ,           0 , -0.41916503605413341     
          58 ,           0 ,   1.0000000000000000     
          59 ,           0 ,  0.41276115166678728     
          60 ,           0 ,  -1.4554163146438176E-002
          61 ,           0 , -0.36077225252751444     
          62 ,           0 ,   2.5564875671177888E-002
          63 ,           0 , -0.33528199817053539     
          64 ,           0 , -0.11830085156624018     
          65 ,           0 ,  0.12196046960085122     
          66 ,           0 ,  0.12052500203820642     
          67 ,           0 ,  0.12604169932040044     
          68 ,           0 , -0.25362015968848062     
          69 ,           0 ,  0.46645635985175016     
          70 ,           0 ,  0.44019864088258115     
          71 ,           0 ,   7.7495742326840741E-002
          72 ,           0 , -0.78434449392935723     
          73 ,           0 ,  -5.4984408147733213E-002
          74 ,           0 , -0.33076812596124244     
